trade_id,ticker,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl,strategy
INFY_0090,INFY,2025-08-20T11:30:00+05:30,2025-08-22T15:15:00+05:30,LONG,1484.5,1487.9,10,-116.0,phase4_full_backtest
BANKNIFTY_0090,BANKNIFTY,2025-08-20T12:45:00+05:30,2025-08-22T14:30:00+05:30,SHORT,55711.7,55200.25,10,4964.5,phase4_full_backtest
NIFTY_0090,NIFTY,2025-08-20T14:00:00+05:30,2025-08-22T15:15:00+05:30,SHORT,25071.7,24869.45,10,1872.5,phase4_full_backtest
RELIANCE_0090,RELIANCE,2025-08-20T14:30:00+05:30,2025-08-22T15:15:00+05:30,SHORT,1417.0,1409.9,10,-79.0,phase4_full_backtest
TCS_0090,TCS,2025-08-20T15:15:00+05:30,2025-08-22T15:15:00+05:30,SHORT,3094.8,3054.7,10,251.0,phase4_full_backtest
BANKNIFTY_0091,BANKNIFTY,2025-08-21T12:00:00+05:30,2025-08-22T15:15:00+05:30,LONG,55786.35,55152.45,10,-6489.0,phase4_full_backtest
TCS_0091,TCS,2025-08-21T12:45:00+05:30,2025-08-22T15:15:00+05:30,LONG,3111.0,3054.7,10,-713.0,phase4_full_backtest
RELIANCE_0091,RELIANCE,2025-08-21T14:00:00+05:30,2025-08-22T15:15:00+05:30,SHORT,1429.7,1409.9,10,48.0,phase4_full_backtest
NIFTY_0091,NIFTY,2025-08-21T14:15:00+05:30,2025-08-22T15:15:00+05:30,LONG,25123.7,24869.45,10,-2692.5,phase4_full_backtest
INFY_0091,INFY,2025-08-21T14:30:00+05:30,2025-08-22T15:15:00+05:30,SHORT,1495.3,1487.9,10,-76.0,phase4_full_backtest
BANKNIFTY_0092,BANKNIFTY,2025-08-22T12:30:00+05:30,2025-08-25T12:30:00+05:30,SHORT,55334.35,55218.35,10,1010.0,phase4_full_backtest
RELIANCE_0092,RELIANCE,2025-08-22T12:45:00+05:30,2025-08-25T12:45:00+05:30,LONG,1413.3,1414.0,10,-143.0,phase4_full_backtest
TCS_0092,TCS,2025-08-22T15:15:00+05:30,2025-08-25T15:15:00+05:30,LONG,3054.7,3142.1,10,724.0,phase4_full_backtest
NIFTY_0092,NIFTY,2025-08-25T10:00:00+05:30,2025-08-28T10:00:00+05:30,LONG,24906.25,24576.95,10,-3443.0,phase4_full_backtest
INFY_0092,INFY,2025-08-25T10:45:00+05:30,2025-08-28T10:45:00+05:30,SHORT,1532.4,1510.9,10,65.0,phase4_full_backtest
RELIANCE_0093,RELIANCE,2025-08-25T13:15:00+05:30,2025-08-28T13:15:00+05:30,SHORT,1414.9,1375.7,10,242.0,phase4_full_backtest
BANKNIFTY_0093,BANKNIFTY,2025-08-25T14:15:00+05:30,2025-08-28T14:15:00+05:30,SHORT,55189.25,53967.0,10,12072.5,phase4_full_backtest
INFY_0093,INFY,2025-08-25T15:00:00+05:30,2025-08-28T15:00:00+05:30,LONG,1532.3,1500.6,10,-467.0,phase4_full_backtest
TCS_0093,TCS,2025-08-26T09:45:00+05:30,2025-08-28T09:15:00+05:30,SHORT,3148.9,3118.9,10,150.0,phase4_full_backtest
NIFTY_0093,NIFTY,2025-08-26T10:15:00+05:30,2025-08-29T10:15:00+05:30,LONG,24797.1,24509.35,10,-3027.5,phase4_full_backtest
NIFTY_0094,NIFTY,2025-08-26T13:00:00+05:30,2025-08-29T13:00:00+05:30,SHORT,24804.9,24496.6,10,2933.0,phase4_full_backtest
RELIANCE_0094,RELIANCE,2025-08-26T13:45:00+05:30,2025-08-29T09:45:00+05:30,LONG,1394.1,1385.4,10,-237.0,phase4_full_backtest
BANKNIFTY_0094,BANKNIFTY,2025-08-26T14:15:00+05:30,2025-08-29T14:15:00+05:30,LONG,54539.4,53765.4,10,-7890.0,phase4_full_backtest
INFY_0094,INFY,2025-08-26T14:30:00+05:30,2025-08-29T14:30:00+05:30,SHORT,1528.2,1470.3,10,429.0,phase4_full_backtest
TCS_0094,TCS,2025-08-28T10:45:00+05:30,2025-08-29T12:15:00+05:30,SHORT,3126.1,3091.9,10,192.0,phase4_full_backtest
RELIANCE_0095,RELIANCE,2025-08-28T14:30:00+05:30,2025-08-29T15:15:00+05:30,LONG,1379.6,1356.0,10,-386.0,phase4_full_backtest
TCS_0095,TCS,2025-08-28T14:30:00+05:30,2025-08-29T15:15:00+05:30,LONG,3106.0,3083.8,10,-372.0,phase4_full_backtest
BANKNIFTY_0095,BANKNIFTY,2025-08-28T14:45:00+05:30,2025-08-29T15:15:00+05:30,LONG,53866.15,53692.85,10,-1883.0,phase4_full_backtest
NIFTY_0095,NIFTY,2025-08-29T10:00:00+05:30,2025-09-01T10:00:00+05:30,LONG,24470.85,24523.15,10,373.0,phase4_full_backtest
INFY_0095,INFY,2025-08-29T11:45:00+05:30,2025-09-01T11:45:00+05:30,SHORT,1481.5,1495.9,10,-294.0,phase4_full_backtest
NIFTY_0096,NIFTY,2025-08-29T14:00:00+05:30,2025-09-01T13:45:00+05:30,LONG,24513.6,24597.2,10,686.0,phase4_full_backtest
RELIANCE_0096,RELIANCE,2025-08-29T14:30:00+05:30,2025-09-01T14:30:00+05:30,LONG,1357.2,1354.2,10,-180.0,phase4_full_backtest
TCS_0096,TCS,2025-08-29T14:45:00+05:30,2025-09-01T14:45:00+05:30,SHORT,3094.2,3116.5,10,-373.0,phase4_full_backtest
BANKNIFTY_0096,BANKNIFTY,2025-09-01T09:30:00+05:30,2025-09-02T09:45:00+05:30,LONG,53949.1,54103.6,10,1395.0,phase4_full_backtest
INFY_0096,INFY,2025-09-01T11:45:00+05:30,2025-09-04T11:45:00+05:30,SHORT,1495.9,1469.8,10,111.0,phase4_full_backtest
RELIANCE_0097,RELIANCE,2025-09-02T09:15:00+05:30,2025-09-05T09:15:00+05:30,SHORT,1373.4,1369.8,10,-114.0,phase4_full_backtest
TCS_0097,TCS,2025-09-02T10:45:00+05:30,2025-09-05T10:45:00+05:30,SHORT,3132.9,3049.1,10,688.0,phase4_full_backtest
NIFTY_0097,NIFTY,2025-09-02T11:00:00+05:30,2025-09-05T11:00:00+05:30,LONG,24731.75,24691.95,10,-548.0,phase4_full_backtest
INFY_0097,INFY,2025-09-02T11:15:00+05:30,2025-09-05T11:15:00+05:30,SHORT,1496.9,1442.4,10,395.0,phase4_full_backtest
BANKNIFTY_0097,BANKNIFTY,2025-09-02T11:30:00+05:30,2025-09-05T11:00:00+05:30,SHORT,54073.4,53884.4,10,1740.0,phase4_full_backtest
RELIANCE_0098,RELIANCE,2025-09-03T09:30:00+05:30,2025-09-05T15:15:00+05:30,LONG,1364.4,1375.7,10,-37.0,phase4_full_backtest
NIFTY_0098,NIFTY,2025-09-03T10:15:00+05:30,2025-09-04T12:30:00+05:30,LONG,24597.35,24819.35,10,2070.0,phase4_full_backtest
INFY_0098,INFY,2025-09-03T11:00:00+05:30,2025-09-05T15:15:00+05:30,SHORT,1475.0,1446.0,10,140.0,phase4_full_backtest
BANKNIFTY_0098,BANKNIFTY,2025-09-03T11:15:00+05:30,2025-09-05T15:15:00+05:30,SHORT,53696.75,54098.2,10,-4164.5,phase4_full_backtest
TCS_0098,TCS,2025-09-03T13:00:00+05:30,2025-09-05T15:15:00+05:30,LONG,3096.0,3048.0,10,-630.0,phase4_full_backtest
INFY_0099,INFY,2025-09-04T09:45:00+05:30,2025-09-05T15:15:00+05:30,SHORT,1473.7,1446.0,10,127.0,phase4_full_backtest
TCS_0099,TCS,2025-09-04T10:00:00+05:30,2025-09-05T15:15:00+05:30,SHORT,3110.3,3048.0,10,473.0,phase4_full_backtest
NIFTY_0099,NIFTY,2025-09-04T10:15:00+05:30,2025-09-05T15:15:00+05:30,SHORT,24846.55,24743.95,10,876.0,phase4_full_backtest
BANKNIFTY_0099,BANKNIFTY,2025-09-04T12:00:00+05:30,2025-09-05T15:15:00+05:30,SHORT,54181.15,54098.2,10,679.5,phase4_full_backtest
RELIANCE_0099,RELIANCE,2025-09-04T12:45:00+05:30,2025-09-05T15:15:00+05:30,LONG,1365.5,1375.7,10,-48.0,phase4_full_backtest
INFY_0100,INFY,2025-09-05T11:15:00+05:30,2025-09-08T11:15:00+05:30,LONG,1442.4,1436.1,10,-213.0,phase4_full_backtest
RELIANCE_0100,RELIANCE,2025-09-05T11:45:00+05:30,2025-09-08T11:45:00+05:30,LONG,1367.1,1375.6,10,-65.0,phase4_full_backtest
TCS_0100,TCS,2025-09-05T13:30:00+05:30,2025-09-08T13:30:00+05:30,SHORT,3048.0,3024.8,10,82.0,phase4_full_backtest
NIFTY_0100,NIFTY,2025-09-05T13:45:00+05:30,2025-09-08T13:45:00+05:30,SHORT,24770.3,24848.95,10,-936.5,phase4_full_backtest
BANKNIFTY_0100,BANKNIFTY,2025-09-05T14:30:00+05:30,2025-09-08T14:30:00+05:30,LONG,54056.95,54492.15,10,4202.0,phase4_full_backtest
TCS_0101,TCS,2025-09-08T11:00:00+05:30,2025-09-11T11:00:00+05:30,LONG,3020.5,3117.4,10,819.0,phase4_full_backtest
INFY_0101,INFY,2025-09-08T11:30:00+05:30,2025-09-09T09:15:00+05:30,LONG,1435.6,1480.8,10,302.0,phase4_full_backtest
RELIANCE_0101,RELIANCE,2025-09-08T12:30:00+05:30,2025-09-11T12:30:00+05:30,SHORT,1380.3,1384.7,10,-194.0,phase4_full_backtest
BANKNIFTY_0101,BANKNIFTY,2025-09-08T14:00:00+05:30,2025-09-11T14:00:00+05:30,LONG,54326.3,54734.5,10,3932.0,phase4_full_backtest
NIFTY_0101,NIFTY,2025-09-08T14:15:00+05:30,2025-09-11T14:15:00+05:30,LONG,24860.4,25020.2,10,1448.0,phase4_full_backtest
TCS_0102,TCS,2025-09-09T11:15:00+05:30,2025-09-12T10:30:00+05:30,LONG,3051.9,3134.8,10,679.0,phase4_full_backtest
NIFTY_0102,NIFTY,2025-09-09T12:45:00+05:30,2025-09-12T12:45:00+05:30,SHORT,24856.15,25110.55,10,-2694.0,phase4_full_backtest
RELIANCE_0102,RELIANCE,2025-09-09T13:15:00+05:30,2025-09-12T13:15:00+05:30,LONG,1377.2,1391.5,10,-7.0,phase4_full_backtest
INFY_0102,INFY,2025-09-09T14:00:00+05:30,2025-09-12T14:00:00+05:30,SHORT,1502.6,1527.5,10,-399.0,phase4_full_backtest
BANKNIFTY_0102,BANKNIFTY,2025-09-10T09:15:00+05:30,2025-09-12T15:15:00+05:30,LONG,54470.35,54784.55,10,2992.0,phase4_full_backtest
BANKNIFTY_0103,BANKNIFTY,2025-09-10T12:00:00+05:30,2025-09-12T15:15:00+05:30,SHORT,54596.55,54784.55,10,-2030.0,phase4_full_backtest
INFY_0103,INFY,2025-09-10T12:00:00+05:30,2025-09-12T15:15:00+05:30,SHORT,1530.4,1524.1,10,-87.0,phase4_full_backtest
NIFTY_0103,NIFTY,2025-09-10T13:30:00+05:30,2025-09-12T15:15:00+05:30,LONG,24964.1,25107.7,10,1286.0,phase4_full_backtest
RELIANCE_0103,RELIANCE,2025-09-11T09:15:00+05:30,2025-09-12T13:00:00+05:30,LONG,1380.7,1391.7,10,-40.0,phase4_full_backtest
TCS_0103,TCS,2025-09-11T10:30:00+05:30,2025-09-12T15:15:00+05:30,LONG,3114.7,3133.0,10,33.0,phase4_full_backtest
INFY_0104,INFY,2025-09-11T13:00:00+05:30,2025-09-12T15:15:00+05:30,LONG,1513.1,1524.1,10,-40.0,phase4_full_backtest
RELIANCE_0104,RELIANCE,2025-09-11T13:30:00+05:30,2025-09-12T15:15:00+05:30,LONG,1384.0,1395.0,10,-40.0,phase4_full_backtest
NIFTY_0104,NIFTY,2025-09-12T09:30:00+05:30,2025-09-15T09:30:00+05:30,SHORT,25049.7,25090.45,10,-557.5,phase4_full_backtest
TCS_0104,TCS,2025-09-12T10:15:00+05:30,2025-09-15T10:15:00+05:30,SHORT,3133.0,3100.0,10,180.0,phase4_full_backtest
BANKNIFTY_0104,BANKNIFTY,2025-09-12T10:45:00+05:30,2025-09-15T10:45:00+05:30,LONG,54693.35,54913.65,10,2053.0,phase4_full_backtest
RELIANCE_0105,RELIANCE,2025-09-12T14:30:00+05:30,2025-09-15T14:30:00+05:30,SHORT,1394.2,1399.2,10,-200.0,phase4_full_backtest
NIFTY_0105,NIFTY,2025-09-12T15:15:00+05:30,2025-09-15T15:15:00+05:30,SHORT,25107.7,25069.7,10,230.0,phase4_full_backtest
BANKNIFTY_0105,BANKNIFTY,2025-09-15T09:30:00+05:30,2025-09-16T11:15:00+05:30,SHORT,54875.85,55102.95,10,-2421.0,phase4_full_backtest
INFY_0105,INFY,2025-09-15T09:30:00+05:30,2025-09-16T10:45:00+05:30,LONG,1508.8,1504.2,10,-196.0,phase4_full_backtest
TCS_0105,TCS,2025-09-15T09:45:00+05:30,2025-09-18T09:45:00+05:30,LONG,3114.7,3193.0,10,633.0,phase4_full_backtest
RELIANCE_0106,RELIANCE,2025-09-15T14:45:00+05:30,2025-09-18T14:45:00+05:30,SHORT,1399.0,1412.9,10,-289.0,phase4_full_backtest
INFY_0106,INFY,2025-09-16T09:15:00+05:30,2025-09-19T09:15:00+05:30,LONG,1507.0,1532.0,10,100.0,phase4_full_backtest
BANKNIFTY_0106,BANKNIFTY,2025-09-16T09:45:00+05:30,2025-09-19T09:45:00+05:30,SHORT,55055.1,55535.75,10,-4956.5,phase4_full_backtest
TCS_0106,TCS,2025-09-16T10:30:00+05:30,2025-09-19T10:30:00+05:30,SHORT,3125.0,3161.7,10,-517.0,phase4_full_backtest
NIFTY_0106,NIFTY,2025-09-16T11:30:00+05:30,2025-09-19T11:30:00+05:30,LONG,25170.85,25308.1,10,1222.5,phase4_full_backtest
NIFTY_0107,NIFTY,2025-09-16T14:15:00+05:30,2025-09-19T14:15:00+05:30,SHORT,25199.8,25330.5,10,-1457.0,phase4_full_backtest
INFY_0107,INFY,2025-09-17T09:15:00+05:30,2025-09-19T11:45:00+05:30,SHORT,1522.4,1523.1,10,-157.0,phase4_full_backtest
BANKNIFTY_0107,BANKNIFTY,2025-09-17T09:45:00+05:30,2025-09-19T15:15:00+05:30,SHORT,55320.0,55494.1,10,-1891.0,phase4_full_backtest
TCS_0107,TCS,2025-09-17T11:15:00+05:30,2025-09-19T15:15:00+05:30,LONG,3174.7,3171.0,10,-187.0,phase4_full_backtest
RELIANCE_0107,RELIANCE,2025-09-17T11:15:00+05:30,2025-09-19T15:15:00+05:30,SHORT,1411.4,1407.6,10,-112.0,phase4_full_backtest
BANKNIFTY_0108,BANKNIFTY,2025-09-17T15:15:00+05:30,2025-09-19T15:15:00+05:30,LONG,55480.85,55494.1,10,-17.5,phase4_full_backtest
TCS_0108,TCS,2025-09-17T15:15:00+05:30,2025-09-19T15:15:00+05:30,LONG,3175.0,3171.0,10,-190.0,phase4_full_backtest
NIFTY_0108,NIFTY,2025-09-18T09:15:00+05:30,2025-09-19T15:15:00+05:30,SHORT,25425.1,25352.5,10,576.0,phase4_full_backtest
RELIANCE_0108,RELIANCE,2025-09-18T11:45:00+05:30,2025-09-19T15:15:00+05:30,LONG,1415.8,1407.6,10,-232.0,phase4_full_backtest
INFY_0108,INFY,2025-09-18T12:00:00+05:30,2025-09-19T15:15:00+05:30,SHORT,1549.8,1543.9,10,-91.0,phase4_full_backtest
BANKNIFTY_0109,BANKNIFTY,2025-09-19T10:00:00+05:30,2025-09-22T10:00:00+05:30,LONG,55516.0,55581.2,10,502.0,phase4_full_backtest
INFY_0109,INFY,2025-09-19T11:30:00+05:30,2025-09-22T11:30:00+05:30,LONG,1524.0,1501.0,10,-380.0,phase4_full_backtest
TCS_0109,TCS,2025-09-19T11:45:00+05:30,2025-09-22T11:45:00+05:30,LONG,3159.2,3081.9,10,-923.0,phase4_full_backtest
RELIANCE_0109,RELIANCE,2025-09-19T13:15:00+05:30,2025-09-22T13:15:00+05:30,LONG,1412.6,1405.6,10,-220.0,phase4_full_backtest
NIFTY_0109,NIFTY,2025-09-19T13:15:00+05:30,2025-09-22T13:15:00+05:30,SHORT,25344.95,25285.3,10,446.5,phase4_full_backtest
INFY_0110,INFY,2025-09-22T10:30:00+05:30,2025-09-23T11:45:00+05:30,SHORT,1501.0,1500.2,10,-142.0,phase4_full_backtest
NIFTY_0110,NIFTY,2025-09-22T12:15:00+05:30,2025-09-25T12:15:00+05:30,SHORT,25287.3,24983.55,10,2887.5,phase4_full_backtest
TCS_0110,TCS,2025-09-22T12:15:00+05:30,2025-09-23T10:45:00+05:30,LONG,3081.7,3059.1,10,-376.0,phase4_full_backtest
BANKNIFTY_0110,BANKNIFTY,2025-09-22T13:15:00+05:30,2025-09-25T13:15:00+05:30,LONG,55538.0,55206.3,10,-3467.0,phase4_full_backtest
RELIANCE_0110,RELIANCE,2025-09-22T13:15:00+05:30,2025-09-25T13:15:00+05:30,LONG,1405.6,1375.5,10,-451.0,phase4_full_backtest
RELIANCE_0111,RELIANCE,2025-09-23T11:45:00+05:30,2025-09-24T13:45:00+05:30,LONG,1378.6,1389.7,10,-39.0,phase4_full_backtest
INFY_0111,INFY,2025-09-23T12:15:00+05:30,2025-09-24T12:15:00+05:30,LONG,1501.9,1488.9,10,-280.0,phase4_full_backtest
BANKNIFTY_0111,BANKNIFTY,2025-09-23T12:30:00+05:30,2025-09-26T12:30:00+05:30,LONG,55488.6,54568.4,10,-9352.0,phase4_full_backtest
NIFTY_0111,NIFTY,2025-09-23T12:45:00+05:30,2025-09-24T12:45:00+05:30,SHORT,25183.75,25109.5,10,592.5,phase4_full_backtest
TCS_0111,TCS,2025-09-23T14:00:00+05:30,2025-09-26T13:30:00+05:30,LONG,3069.6,2904.1,10,-1805.0,phase4_full_backtest
INFY_0112,INFY,2025-09-24T10:30:00+05:30,2025-09-26T13:30:00+05:30,SHORT,1486.8,1460.2,10,116.0,phase4_full_backtest
RELIANCE_0112,RELIANCE,2025-09-24T11:00:00+05:30,2025-09-26T09:45:00+05:30,LONG,1387.3,1368.9,10,-334.0,phase4_full_backtest
NIFTY_0112,NIFTY,2025-09-24T13:00:00+05:30,2025-09-26T15:15:00+05:30,LONG,25131.65,24673.1,10,-4735.5,phase4_full_backtest
TCS_0112,TCS,2025-09-24T13:00:00+05:30,2025-09-26T15:15:00+05:30,LONG,3049.1,2905.4,10,-1587.0,phase4_full_backtest
BANKNIFTY_0112,BANKNIFTY,2025-09-24T15:15:00+05:30,2025-09-26T15:15:00+05:30,LONG,55131.4,54417.35,10,-7290.5,phase4_full_backtest
RELIANCE_0113,RELIANCE,2025-09-25T11:00:00+05:30,2025-09-26T15:15:00+05:30,LONG,1377.5,1379.0,10,-135.0,phase4_full_backtest
TCS_0113,TCS,2025-09-25T11:00:00+05:30,2025-09-26T15:15:00+05:30,SHORT,3006.2,2905.4,10,858.0,phase4_full_backtest
NIFTY_0113,NIFTY,2025-09-25T13:15:00+05:30,2025-09-26T15:15:00+05:30,LONG,24976.0,24673.1,10,-3179.0,phase4_full_backtest
BANKNIFTY_0113,BANKNIFTY,2025-09-26T09:15:00+05:30,2025-09-29T09:15:00+05:30,SHORT,54676.7,54499.95,10,1617.5,phase4_full_backtest
INFY_0113,INFY,2025-09-26T09:30:00+05:30,2025-09-29T09:30:00+05:30,LONG,1459.0,1461.9,10,-121.0,phase4_full_backtest
INFY_0114,INFY,2025-09-26T11:30:00+05:30,2025-09-29T11:30:00+05:30,SHORT,1460.5,1452.6,10,-71.0,phase4_full_backtest
NIFTY_0114,NIFTY,2025-09-26T12:00:00+05:30,2025-09-29T12:00:00+05:30,LONG,24764.3,24641.7,10,-1376.0,phase4_full_backtest
TCS_0114,TCS,2025-09-26T12:45:00+05:30,2025-09-29T12:45:00+05:30,SHORT,2917.5,2901.0,10,15.0,phase4_full_backtest
RELIANCE_0114,RELIANCE,2025-09-26T13:30:00+05:30,2025-09-29T13:30:00+05:30,SHORT,1379.5,1372.5,10,-80.0,phase4_full_backtest
BANKNIFTY_0114,BANKNIFTY,2025-09-26T14:45:00+05:30,2025-09-29T14:45:00+05:30,LONG,54387.35,54472.4,10,700.5,phase4_full_backtest
NIFTY_0115,NIFTY,2025-09-29T12:30:00+05:30,2025-10-01T15:15:00+05:30,LONG,24613.5,24853.4,10,2249.0,phase4_full_backtest
RELIANCE_0115,RELIANCE,2025-09-29T13:45:00+05:30,2025-10-01T15:15:00+05:30,SHORT,1372.4,1370.0,10,-126.0,phase4_full_backtest
INFY_0115,INFY,2025-09-29T14:45:00+05:30,2025-10-01T15:15:00+05:30,SHORT,1451.1,1447.9,10,-118.0,phase4_full_backtest
BANKNIFTY_0115,BANKNIFTY,2025-09-30T10:15:00+05:30,2025-10-03T10:15:00+05:30,SHORT,54562.95,55431.4,10,-8834.5,phase4_full_backtest
TCS_0115,TCS,2025-09-30T10:45:00+05:30,2025-10-01T14:45:00+05:30,SHORT,2902.6,2916.5,10,-289.0,phase4_full_backtest
RELIANCE_0116,RELIANCE,2025-09-30T12:45:00+05:30,2025-10-03T12:45:00+05:30,SHORT,1365.2,1359.8,10,-96.0,phase4_full_backtest
INFY_0116,INFY,2025-09-30T13:15:00+05:30,2025-10-03T13:15:00+05:30,SHORT,1445.3,1442.3,10,-120.0,phase4_full_backtest
BANKNIFTY_0116,BANKNIFTY,2025-09-30T14:45:00+05:30,2025-10-03T14:45:00+05:30,LONG,54667.4,55604.05,10,9216.5,phase4_full_backtest
TCS_0116,TCS,2025-10-01T09:30:00+05:30,2025-10-03T15:15:00+05:30,LONG,2889.9,2903.0,10,-19.0,phase4_full_backtest
NIFTY_0116,NIFTY,2025-10-01T10:45:00+05:30,2025-10-03T15:15:00+05:30,LONG,24681.2,24895.0,10,1988.0,phase4_full_backtest
BANKNIFTY_0117,BANKNIFTY,2025-10-01T13:45:00+05:30,2025-10-03T15:15:00+05:30,LONG,55314.75,55596.95,10,2672.0,phase4_full_backtest
INFY_0117,INFY,2025-10-01T14:30:00+05:30,2025-10-03T15:15:00+05:30,SHORT,1446.5,1445.5,10,-140.0,phase4_full_backtest
NIFTY_0117,NIFTY,2025-10-01T14:45:00+05:30,2025-10-03T15:15:00+05:30,LONG,24835.35,24895.0,10,446.5,phase4_full_backtest
RELIANCE_0117,RELIANCE,2025-10-03T09:45:00+05:30,2025-10-06T09:45:00+05:30,LONG,1363.3,1364.4,10,-139.0,phase4_full_backtest
TCS_0117,TCS,2025-10-03T10:30:00+05:30,2025-10-03T14:30:00+05:30,LONG,2897.0,2904.5,10,-75.0,phase4_full_backtest
BANKNIFTY_0118,BANKNIFTY,2025-10-03T14:45:00+05:30,2025-10-06T14:45:00+05:30,LONG,55604.05,56120.85,10,5018.0,phase4_full_backtest
NIFTY_0118,NIFTY,2025-10-06T10:00:00+05:30,2025-10-08T15:15:00+05:30,LONG,24968.9,25023.8,10,399.0,phase4_full_backtest
TCS_0118,TCS,2025-10-06T10:45:00+05:30,2025-10-08T11:30:00+05:30,LONG,2948.1,3023.0,10,599.0,phase4_full_backtest
RELIANCE_0118,RELIANCE,2025-10-06T11:00:00+05:30,2025-10-08T15:15:00+05:30,LONG,1365.6,1367.3,10,-133.0,phase4_full_backtest
INFY_0118,INFY,2025-10-06T12:15:00+05:30,2025-10-08T15:15:00+05:30,SHORT,1461.0,1492.0,10,-460.0,phase4_full_backtest
BANKNIFTY_0119,BANKNIFTY,2025-10-06T14:15:00+05:30,2025-10-08T15:15:00+05:30,SHORT,56024.85,55938.35,10,715.0,phase4_full_backtest
NIFTY_0119,NIFTY,2025-10-06T14:30:00+05:30,2025-10-08T15:15:00+05:30,SHORT,25064.95,25023.8,10,261.5,phase4_full_backtest
INFY_0119,INFY,2025-10-07T09:45:00+05:30,2025-10-08T12:00:00+05:30,LONG,1471.3,1484.5,10,-18.0,phase4_full_backtest
TCS_0119,TCS,2025-10-07T12:00:00+05:30,2025-10-08T15:15:00+05:30,SHORT,2961.0,3031.5,10,-855.0,phase4_full_backtest
RELIANCE_0119,RELIANCE,2025-10-07T12:30:00+05:30,2025-10-08T15:15:00+05:30,SHORT,1388.6,1367.3,10,63.0,phase4_full_backtest
RELIANCE_0120,RELIANCE,2025-10-08T09:15:00+05:30,2025-10-08T15:15:00+05:30,LONG,1385.8,1367.3,10,-335.0,phase4_full_backtest
NIFTY_0120,NIFTY,2025-10-08T11:30:00+05:30,2025-10-08T15:15:00+05:30,LONG,25038.3,25023.8,10,-295.0,phase4_full_backtest
TCS_0120,TCS,2025-10-08T11:30:00+05:30,2025-10-08T15:15:00+05:30,LONG,3023.0,3031.5,10,-65.0,phase4_full_backtest
INFY_0120,INFY,2025-10-08T11:30:00+05:30,2025-10-08T15:15:00+05:30,LONG,1484.6,1492.0,10,-76.0,phase4_full_backtest
BANKNIFTY_0120,BANKNIFTY,2025-10-08T11:30:00+05:30,2025-10-08T15:15:00+05:30,SHORT,55896.4,55938.35,10,-569.5,phase4_full_backtest
