ticker,total_trades,total_pnl,avg_return_pct,win_rate,profit_factor,risk_reward_ratio,sharpe_like_ratio,avg_return_pct_score,win_rate_score,profit_factor_score,composite_score,rank
TATACONSUM,1497,1112.6499999999987,0.0013010438659333912,47.9625918503674,1.0068121312540375,1.0783266419698534,0.002193568122356277,65.18703901829012,77.57958669350532,61.64234475724537,67.48692561643678,103
TATAINVEST,1419,11628.599999999995,0.02240896175476964,42.353770260747005,1.082696269608204,1.4339870725592854,0.019060632342142312,77.40905953509001,45.74632763694171,76.33415025015816,67.48027625167278,104
POLICYBZR,1394,3654.0999999999967,-0.0009199704483370472,48.56527977044476,0.9976578922215363,1.0359726709479173,-0.0007520576803535441,63.901015325186975,81.00018411910155,59.87000731996126,67.41836276127106,105
INDIANB,1412,1103.3899999999999,0.005876941746897031,46.88385269121813,1.0193197366337337,1.1117052112531052,0.005670329621336604,67.83660010140851,71.45712717879958,64.06392203816492,67.41368699932839,106
HEROMOTOCO,1417,5958.389999999998,-0.0013872708299333867,48.76499647141849,0.993928265685976,1.0370799993626465,-0.0020077422662516937,63.630436536627265,82.13369021809824,59.14792034882219,67.38840616594652,107
ADANIPORTS,1446,2739.380000000003,-0.004228191611957165,49.30843706777317,0.9848022031863889,1.0041391328422227,-0.0039652237554842745,61.98547125547741,85.2180253157997,57.38103812457752,67.11346422121413,108
LODHA,1369,1722.3699999999963,0.0035188681389942064,47.33382030679328,1.009809137314292,1.1095433730984192,0.0031245233967030794,66.47121559651825,74.01094983919148,62.22259026115866,67.03368573517639,109
NMDC,1392,126.19999999999996,0.010553637669875127,45.33045977011494,1.0368675963779597,1.1518925278303482,0.010318070343244596,70.54452581073217,62.64073705406812,67.46133482785535,66.94011279058222,110
KARURVYSYA,1430,283.9500000000005,0.009757844042650175,45.59440559440559,1.0322452540970934,1.136736338100787,0.010138083995192317,70.08374109050042,64.1387800328449,66.56641060277947,66.8933205781154,111
PNB,1433,214.00000000000026,0.013001066531769686,44.52198185624564,1.048539873807444,1.1487921187953032,0.014218123606763819,71.96164927696017,58.05216413148858,69.72118561317939,66.89261826780638,112
WELCORP,1449,1117.6499999999999,0.0006268009031548104,47.82608695652174,1.001723193110723,1.0580972256234478,0.0005771037683312614,64.79663521968779,76.80484362513617,60.657083660676115,66.74327711771762,113
POWERGRID,1484,471.39999999999975,-0.00777333618597781,50.40431266846361,0.963846679398073,0.8994184254276135,-0.01162893857846232,59.93274251421116,91.43774390251748,53.32387300183301,66.74069512575178,114
IPCALAB,1490,2321.600000000002,0.0010771052134506062,47.651006711409394,1.0043201607967156,1.0821196098725174,0.0014088083201993834,65.05737285133026,75.8111634537679,61.159878380910115,66.7245122438935,115
TVSSCS,800,243.6,0.00931630051570999,45.5,1.031842346169391,1.1962567859436348,0.00850460600353811,69.82807617491076,63.602974481699626,66.48840424949218,66.62467689677999,116
CRISIL,1485,6106.869999999999,0.001206683746464973,47.54208754208754,1.0046748852303298,1.090058019952454,0.0014742172102586752,65.13240211273722,75.19298509351044,61.22855600571123,66.5890385641588,117
WESTLIFE,1516,1152.460000000001,0.007207046920829349,45.97625329815303,1.0255766248885034,1.1786038400799013,0.008179048853974425,68.60676477662265,66.30598337125042,65.27530806986678,66.58394767230864,118
KPRMILL,1457,1360.779999999997,0.007265583501080338,45.91626630061771,1.0249165940904972,1.1735218401693885,0.007749922234917293,68.64065894318985,65.96552297291981,65.14752057284886,66.44086280397245,119
TIINDIA,1400,6016.820000000003,-0.0003381751834357846,47.785714285714285,0.99893233229958,1.0840431588183783,-0.00033977006472495536,64.23788955890572,76.57570570942897,60.11674960557044,66.29077842272858,120
