Trade Type,Entry Time,Entry Price,High During Trade,Low During Trade,High Time,Low Time,Exit Time,Exit Price,Profit (Currency),Profit (%),Trade Duration (min),PnL,Target (%),Drawdown (%),RRR,Recovery Time (min),ticker,strategy_generated,risk_processed
Sell,2024-05-06 09:40:00+05:30,2002.55,2010.6,1996.0,2024-05-06 10:25:00+05:30,2024-05-06 10:00:00+05:30,2024-05-06 10:35:00+05:30,2008.65,-6.100000000000136,-0.3046116201842719,55.0,0.0,0.33,0.4,-0.76,10.0,UBL,True,False
Sell,2024-05-06 12:20:00+05:30,1999.1,1999.1,1966.6,2024-05-06 12:20:00+05:30,2024-05-06 13:25:00+05:30,2024-05-06 13:50:00+05:30,1971.5,27.59999999999991,1.3806212795758046,90.0,0.0,1.63,0.0,,90.0,UBL,True,False
Sell,2024-05-06 13:55:00+05:30,1977.55,1989.15,1977.55,2024-05-06 14:00:00+05:30,2024-05-06 13:55:00+05:30,2024-05-06 14:05:00+05:30,1987.05,-9.5,-0.4803924047432429,10.0,0.0,0.0,0.59,-0.82,5.0,UBL,True,False
Buy,2024-05-07 09:50:00+05:30,2008.0,2011.75,1993.8,2024-05-07 09:55:00+05:30,2024-05-07 10:35:00+05:30,2024-05-07 10:35:00+05:30,1993.8,-14.200000000000044,-0.7071713147410381,45.0,0.0,0.19,0.71,-1.0,0.0,UBL,True,False
Sell,2024-05-07 11:35:00+05:30,1977.0,1984.05,1970.25,2024-05-07 12:15:00+05:30,2024-05-07 12:50:00+05:30,2024-05-07 13:20:00+05:30,1976.55,0.4500000000000455,0.0227617602427944,105.0,0.0,0.34,0.36,0.06,65.0,UBL,True,False
Buy,2024-05-07 15:05:00+05:30,1998.1,2001.7,1995.9,2024-05-07 15:15:00+05:30,2024-05-07 15:10:00+05:30,2024-05-07 15:15:00+05:30,2001.7,3.6000000000001364,0.1801711626044811,10.0,0.0,0.18,0.11,1.64,5.0,UBL,True,False
Buy,2024-05-08 09:15:00+05:30,1980.95,1988.0,1980.95,2024-05-08 09:20:00+05:30,2024-05-08 09:15:00+05:30,2024-05-08 09:20:00+05:30,1988.0,7.0499999999999545,0.3558898508291453,5.0,0.0,0.36,0.0,,5.0,UBL,True,False
Sell,2024-05-08 09:35:00+05:30,1974.35,1979.95,1939.9,2024-05-08 09:55:00+05:30,2024-05-08 09:45:00+05:30,2024-05-08 11:35:00+05:30,1959.0,15.349999999999907,0.7774710664269208,120.0,0.0,1.74,0.28,2.74,100.0,UBL,True,False
Buy,2024-05-08 12:20:00+05:30,2021.8,2025.55,2007.4,2024-05-08 13:20:00+05:30,2024-05-08 13:45:00+05:30,2024-05-08 14:05:00+05:30,2015.7,-6.099999999999909,-0.3017113463250523,105.0,0.0,0.19,0.71,-0.42,20.0,UBL,True,False
Sell,2024-05-09 09:35:00+05:30,1966.75,1969.1,1933.6,2024-05-09 09:40:00+05:30,2024-05-09 11:05:00+05:30,2024-05-09 11:35:00+05:30,1942.3,24.450000000000045,1.2431676623871892,120.0,0.0,1.69,0.12,10.4,115.0,UBL,True,False
Sell,2024-05-09 12:10:00+05:30,1921.35,1935.35,1906.95,2024-05-09 12:30:00+05:30,2024-05-09 12:20:00+05:30,2024-05-09 12:35:00+05:30,1934.0,-12.650000000000093,-0.6583912353293305,25.0,0.0,0.75,0.73,-0.9,5.0,UBL,True,False
Sell,2024-05-09 14:35:00+05:30,1923.1,1923.1,1905.9,2024-05-09 14:35:00+05:30,2024-05-09 15:15:00+05:30,2024-05-09 15:15:00+05:30,1905.9,17.199999999999818,0.8943892673287827,40.0,0.0,0.89,0.0,,40.0,UBL,True,False
Sell,2024-05-10 09:15:00+05:30,1927.05,1927.65,1927.05,2024-05-10 09:20:00+05:30,2024-05-10 09:15:00+05:30,2024-05-10 09:20:00+05:30,1927.65,-0.6000000000001364,-0.0311356736981467,5.0,0.0,0.0,0.03,-1.0,0.0,UBL,True,False
Sell,2024-05-10 12:35:00+05:30,1920.25,1920.25,1915.0,2024-05-10 12:35:00+05:30,2024-05-10 13:05:00+05:30,2024-05-10 13:20:00+05:30,1915.45,4.7999999999999545,0.2499674521546649,45.0,0.0,0.27,0.0,,45.0,UBL,True,False
Sell,2024-05-10 13:25:00+05:30,1917.85,1920.2,1917.85,2024-05-10 13:30:00+05:30,2024-05-10 13:25:00+05:30,2024-05-10 13:35:00+05:30,1919.5,-1.650000000000091,-0.0860338399770623,10.0,0.0,0.0,0.12,-0.7,5.0,UBL,True,False
Sell,2024-05-10 14:45:00+05:30,1915.1,1915.5,1915.1,2024-05-10 14:50:00+05:30,2024-05-10 14:45:00+05:30,2024-05-10 14:50:00+05:30,1915.5,-0.4000000000000909,-0.0208866377734891,5.0,0.0,0.0,0.02,-1.0,0.0,UBL,True,False
Sell,2024-05-13 09:35:00+05:30,1899.2,1906.3,1891.9,2024-05-13 10:05:00+05:30,2024-05-13 09:55:00+05:30,2024-05-13 10:05:00+05:30,1906.3,-7.099999999999909,-0.3738416175231628,30.0,0.0,0.38,0.37,-1.0,0.0,UBL,True,False
Sell,2024-05-13 10:10:00+05:30,1903.75,1907.95,1903.75,2024-05-13 10:20:00+05:30,2024-05-13 10:10:00+05:30,2024-05-13 10:20:00+05:30,1907.95,-4.2000000000000455,-0.2206172028890372,10.0,0.0,0.0,0.22,-1.0,0.0,UBL,True,False
Buy,2024-05-13 12:40:00+05:30,1923.25,1929.9,1917.0,2024-05-13 13:10:00+05:30,2024-05-13 13:30:00+05:30,2024-05-13 13:35:00+05:30,1921.3,-1.9500000000000453,-0.1013908748212684,55.0,0.0,0.35,0.32,-0.31,5.0,UBL,True,False
Buy,2024-05-13 13:55:00+05:30,1937.0,1948.0,1934.05,2024-05-13 15:15:00+05:30,2024-05-13 14:00:00+05:30,2024-05-13 15:15:00+05:30,1948.0,11.0,0.5678884873515746,80.0,0.0,0.57,0.15,3.73,75.0,UBL,True,False
Sell,2024-05-14 11:20:00+05:30,1925.3,1925.3,1914.05,2024-05-14 11:20:00+05:30,2024-05-14 11:30:00+05:30,2024-05-14 12:50:00+05:30,1923.2,2.099999999999909,0.1090739105593886,90.0,0.0,0.58,0.0,,90.0,UBL,True,False
Sell,2024-05-14 13:45:00+05:30,1915.0,1915.15,1905.25,2024-05-14 13:50:00+05:30,2024-05-14 14:25:00+05:30,2024-05-14 14:35:00+05:30,1909.65,5.349999999999909,0.2793733681462093,50.0,0.0,0.51,0.01,35.67,45.0,UBL,True,False
Sell,2024-05-14 14:40:00+05:30,1914.35,1918.5,1913.95,2024-05-14 14:50:00+05:30,2024-05-14 14:45:00+05:30,2024-05-14 14:50:00+05:30,1918.5,-4.150000000000091,-0.2167837647243237,10.0,0.0,0.02,0.22,-1.0,0.0,UBL,True,False
Sell,2024-05-15 10:10:00+05:30,1906.0,1907.4,1887.3,2024-05-15 10:15:00+05:30,2024-05-15 12:00:00+05:30,2024-05-15 12:20:00+05:30,1895.0,11.0,0.577124868835257,130.0,0.0,0.98,0.07,7.86,125.0,UBL,True,False
Sell,2024-05-15 12:25:00+05:30,1904.0,1905.45,1901.5,2024-05-15 12:30:00+05:30,2024-05-15 12:35:00+05:30,2024-05-15 12:35:00+05:30,1901.5,2.5,0.1313025210084033,10.0,0.0,0.13,0.08,1.72,5.0,UBL,True,False
Sell,2024-05-15 13:35:00+05:30,1889.9,1889.9,1882.9,2024-05-15 13:35:00+05:30,2024-05-15 14:40:00+05:30,2024-05-15 15:05:00+05:30,1884.45,5.4500000000000455,0.2883750462987484,90.0,0.0,0.37,0.0,,90.0,UBL,True,False
Buy,2024-05-16 10:35:00+05:30,1902.75,1902.75,1891.6,2024-05-16 10:35:00+05:30,2024-05-16 11:05:00+05:30,2024-05-16 11:05:00+05:30,1891.6,-11.150000000000093,-0.5859939561161525,30.0,0.0,0.0,0.59,-1.0,0.0,UBL,True,False
Buy,2024-05-16 11:45:00+05:30,1900.05,1904.15,1900.05,2024-05-16 11:55:00+05:30,2024-05-16 11:45:00+05:30,2024-05-16 12:05:00+05:30,1901.6,1.5499999999999543,0.0815768006105078,20.0,0.0,0.22,0.0,,20.0,UBL,True,False
Buy,2024-05-16 12:10:00+05:30,1897.55,1897.55,1892.45,2024-05-16 12:10:00+05:30,2024-05-16 12:15:00+05:30,2024-05-16 12:20:00+05:30,1892.55,-5.0,-0.2634976680456378,10.0,0.0,0.0,0.27,-0.98,5.0,UBL,True,False
Sell,2024-05-16 13:20:00+05:30,1887.05,1895.3,1887.05,2024-05-16 13:35:00+05:30,2024-05-16 13:20:00+05:30,2024-05-16 13:35:00+05:30,1895.3,-8.25,-0.4371903235208394,15.0,0.0,0.0,0.44,-1.0,0.0,UBL,True,False
Sell,2024-05-16 13:40:00+05:30,1895.8,1895.8,1891.7,2024-05-16 13:40:00+05:30,2024-05-16 13:45:00+05:30,2024-05-16 13:50:00+05:30,1894.7,1.099999999999909,0.058022998206557,10.0,0.0,0.22,0.0,,10.0,UBL,True,False
Sell,2024-05-16 14:15:00+05:30,1891.95,1895.95,1891.95,2024-05-16 14:20:00+05:30,2024-05-16 14:15:00+05:30,2024-05-16 14:20:00+05:30,1895.95,-4.0,-0.2114220777504691,5.0,0.0,0.0,0.21,-1.0,0.0,UBL,True,False
Buy,2024-05-16 14:50:00+05:30,1899.4,1900.0,1895.35,2024-05-16 15:05:00+05:30,2024-05-16 15:15:00+05:30,2024-05-16 15:15:00+05:30,1895.35,-4.050000000000182,-0.2132252290197,25.0,0.0,0.03,0.21,-1.0,0.0,UBL,True,False
Buy,2024-05-17 09:15:00+05:30,1898.2,1898.2,1896.6,2024-05-17 09:15:00+05:30,2024-05-17 09:20:00+05:30,2024-05-17 09:20:00+05:30,1896.6,-1.6000000000001364,-0.0842903803603485,5.0,0.0,0.0,0.08,-1.0,0.0,UBL,True,False
Buy,2024-05-17 09:25:00+05:30,1895.1,1895.1,1891.25,2024-05-17 09:25:00+05:30,2024-05-17 09:35:00+05:30,2024-05-17 09:35:00+05:30,1891.25,-3.849999999999909,-0.203155506305731,10.0,0.0,0.0,0.2,-1.0,0.0,UBL,True,False
Sell,2024-05-17 09:50:00+05:30,1892.95,1896.0,1886.5,2024-05-17 10:35:00+05:30,2024-05-17 10:15:00+05:30,2024-05-17 10:35:00+05:30,1896.0,-3.0499999999999545,-0.1611241712670675,45.0,0.0,0.34,0.16,-1.0,0.0,UBL,True,False
Buy,2024-05-17 11:05:00+05:30,1899.05,1911.25,1895.0,2024-05-17 12:10:00+05:30,2024-05-17 11:20:00+05:30,2024-05-17 12:50:00+05:30,1902.2,3.150000000000091,0.1658724098891599,105.0,0.0,0.64,0.21,0.78,90.0,UBL,True,False
Buy,2024-05-17 14:15:00+05:30,1905.0,1924.4,1905.0,2024-05-17 14:55:00+05:30,2024-05-17 14:15:00+05:30,2024-05-17 15:15:00+05:30,1921.6,16.59999999999991,0.8713910761154808,60.0,0.0,1.02,0.0,,60.0,UBL,True,False
Buy,2024-05-18 09:15:00+05:30,1941.85,1941.85,1917.5,2024-05-18 09:15:00+05:30,2024-05-18 09:50:00+05:30,2024-05-18 09:50:00+05:30,1917.5,-24.34999999999991,-1.2539588536704642,35.0,0.0,0.0,1.25,-1.0,0.0,UBL,True,False
Sell,2024-05-21 09:35:00+05:30,1890.55,1890.55,1870.0,2024-05-21 09:35:00+05:30,2024-05-21 11:20:00+05:30,2024-05-21 11:20:00+05:30,1870.0,20.549999999999955,1.0869852688371084,105.0,0.0,1.09,0.0,,105.0,UBL,True,False
Sell,2024-05-22 11:35:00+05:30,1874.0,1874.0,1849.55,2024-05-22 11:35:00+05:30,2024-05-22 13:30:00+05:30,2024-05-22 14:05:00+05:30,1851.4,22.59999999999991,1.2059765208110944,150.0,0.0,1.3,0.0,,150.0,UBL,True,False
Buy,2024-05-23 09:20:00+05:30,1879.7,1883.75,1875.25,2024-05-23 09:40:00+05:30,2024-05-23 10:35:00+05:30,2024-05-23 10:35:00+05:30,1875.25,-4.4500000000000455,-0.2367399053040403,75.0,0.0,0.22,0.24,-1.0,0.0,UBL,True,False
Buy,2024-05-23 11:15:00+05:30,1881.0,1884.3,1881.0,2024-05-23 11:50:00+05:30,2024-05-23 11:15:00+05:30,2024-05-23 11:50:00+05:30,1884.3,3.2999999999999545,0.1754385964912256,35.0,0.0,0.18,0.0,,35.0,UBL,True,False
Sell,2024-05-24 09:20:00+05:30,1865.0,1872.0,1860.1,2024-05-24 10:35:00+05:30,2024-05-24 10:05:00+05:30,2024-05-24 10:35:00+05:30,1872.0,-7.0,-0.3753351206434316,75.0,0.0,0.26,0.38,-1.0,0.0,UBL,True,False
Sell,2024-05-24 12:10:00+05:30,1865.8,1870.55,1864.4,2024-05-24 12:35:00+05:30,2024-05-24 12:20:00+05:30,2024-05-24 12:35:00+05:30,1870.55,-4.75,-0.2545824847250509,25.0,0.0,0.08,0.25,-1.0,0.0,UBL,True,False
Sell,2024-05-24 12:40:00+05:30,1872.0,1872.0,1870.7,2024-05-24 12:40:00+05:30,2024-05-24 12:45:00+05:30,2024-05-24 12:50:00+05:30,1871.35,0.650000000000091,0.034722222222227,10.0,0.0,0.07,0.0,,10.0,UBL,True,False
Sell,2024-05-24 13:25:00+05:30,1868.0,1874.0,1865.8,2024-05-24 14:05:00+05:30,2024-05-24 13:30:00+05:30,2024-05-24 14:05:00+05:30,1874.0,-6.0,-0.3211991434689507,40.0,0.0,0.12,0.32,-1.0,0.0,UBL,True,False
Buy,2024-05-24 14:35:00+05:30,1875.6,1883.9,1875.0,2024-05-24 14:55:00+05:30,2024-05-24 14:40:00+05:30,2024-05-24 15:05:00+05:30,1878.45,2.8500000000001364,0.1519513755598281,30.0,0.0,0.44,0.03,4.75,25.0,UBL,True,False
Buy,2024-05-24 15:10:00+05:30,1874.05,1874.05,1866.55,2024-05-24 15:10:00+05:30,2024-05-24 15:15:00+05:30,2024-05-24 15:15:00+05:30,1866.55,-7.5,-0.4002027694031643,5.0,0.0,0.0,0.4,-1.0,0.0,UBL,True,False
Buy,2024-05-27 09:45:00+05:30,1867.9,1877.1,1867.9,2024-05-27 10:25:00+05:30,2024-05-27 09:45:00+05:30,2024-05-27 10:35:00+05:30,1875.1,7.199999999999818,0.3854596070453353,50.0,0.0,0.49,0.0,,50.0,UBL,True,False
Buy,2024-05-27 10:40:00+05:30,1874.6,1875.0,1874.6,2024-05-27 10:45:00+05:30,2024-05-27 10:40:00+05:30,2024-05-27 10:50:00+05:30,1874.6,0.0,0.0,10.0,0.0,0.02,0.0,,10.0,UBL,True,False
Buy,2024-05-27 11:25:00+05:30,1877.9,1877.9,1874.75,2024-05-27 11:25:00+05:30,2024-05-27 11:30:00+05:30,2024-05-27 11:50:00+05:30,1875.0,-2.900000000000091,-0.1544278183076889,25.0,0.0,0.0,0.17,-0.92,20.0,UBL,True,False
Sell,2024-05-27 12:20:00+05:30,1871.05,1875.0,1871.0,2024-05-27 12:50:00+05:30,2024-05-27 12:40:00+05:30,2024-05-27 13:05:00+05:30,1874.45,-3.400000000000091,-0.1817161486865712,45.0,0.0,0.0,0.21,-0.86,15.0,UBL,True,False
Sell,2024-05-27 13:50:00+05:30,1869.2,1875.05,1860.9,2024-05-27 14:00:00+05:30,2024-05-27 14:25:00+05:30,2024-05-27 15:15:00+05:30,1866.9,2.2999999999999545,0.1230472929595524,85.0,0.0,0.44,0.31,0.39,75.0,UBL,True,False
Buy,2024-05-28 09:50:00+05:30,1873.2,1877.75,1872.95,2024-05-28 10:50:00+05:30,2024-05-28 10:05:00+05:30,2024-05-28 11:05:00+05:30,1876.1,2.899999999999864,0.15481528934443,75.0,0.0,0.24,0.01,11.6,60.0,UBL,True,False
Sell,2024-05-28 11:35:00+05:30,1867.35,1867.35,1859.25,2024-05-28 11:35:00+05:30,2024-05-28 12:05:00+05:30,2024-05-28 12:20:00+05:30,1861.1,6.25,0.3346989048651833,45.0,0.0,0.43,0.0,,45.0,UBL,True,False
Sell,2024-05-28 12:25:00+05:30,1867.1,1868.6,1853.9,2024-05-28 12:50:00+05:30,2024-05-28 12:35:00+05:30,2024-05-28 12:50:00+05:30,1868.6,-1.5,-0.0803384928498741,25.0,0.0,0.71,0.08,-1.0,0.0,UBL,True,False
Sell,2024-05-28 15:05:00+05:30,1868.4,1868.4,1866.0,2024-05-28 15:05:00+05:30,2024-05-28 15:10:00+05:30,2024-05-28 15:15:00+05:30,1866.25,2.150000000000091,0.1150717191179667,10.0,0.0,0.13,0.0,,10.0,UBL,True,False
Sell,2024-05-29 09:20:00+05:30,1865.3,1865.3,1854.25,2024-05-29 09:20:00+05:30,2024-05-29 09:50:00+05:30,2024-05-29 09:50:00+05:30,1854.25,11.049999999999956,0.5923980056827296,30.0,0.0,0.59,0.0,,30.0,UBL,True,False
Sell,2024-05-29 09:55:00+05:30,1865.1,1870.0,1865.1,2024-05-29 10:00:00+05:30,2024-05-29 09:55:00+05:30,2024-05-29 10:05:00+05:30,1865.75,-0.650000000000091,-0.03485067824782,10.0,0.0,0.0,0.26,-0.13,5.0,UBL,True,False
Buy,2024-05-29 10:35:00+05:30,1874.05,1874.7,1867.0,2024-05-29 11:00:00+05:30,2024-05-29 11:15:00+05:30,2024-05-29 11:20:00+05:30,1869.8,-4.25,-0.2267815693284597,45.0,0.0,0.03,0.38,-0.6,5.0,UBL,True,False
Buy,2024-05-29 12:25:00+05:30,1873.7,1878.0,1872.95,2024-05-29 13:00:00+05:30,2024-05-29 12:30:00+05:30,2024-05-29 13:20:00+05:30,1873.0,-0.7000000000000455,-0.0373592357367799,55.0,0.0,0.23,0.04,-0.93,50.0,UBL,True,False
Buy,2024-05-29 15:05:00+05:30,1878.45,1878.45,1877.0,2024-05-29 15:05:00+05:30,2024-05-29 15:15:00+05:30,2024-05-29 15:15:00+05:30,1877.0,-1.4500000000000457,-0.0771913013388722,10.0,0.0,0.0,0.08,-1.0,0.0,UBL,True,False
Sell,2024-05-30 09:20:00+05:30,1862.0,1862.0,1832.45,2024-05-30 09:20:00+05:30,2024-05-30 11:05:00+05:30,2024-05-30 11:35:00+05:30,1842.3,19.700000000000045,1.0580021482277149,135.0,0.0,1.59,0.0,,135.0,UBL,True,False
Buy,2024-05-31 10:20:00+05:30,1845.6,1864.05,1845.6,2024-05-31 11:30:00+05:30,2024-05-31 10:20:00+05:30,2024-05-31 11:50:00+05:30,1852.95,7.350000000000136,0.39824447334201,90.0,0.0,1.0,0.0,,90.0,UBL,True,False
Buy,2024-05-31 13:00:00+05:30,1853.45,1853.45,1852.35,2024-05-31 13:00:00+05:30,2024-05-31 13:05:00+05:30,2024-05-31 13:05:00+05:30,1852.35,-1.1000000000001364,-0.0593487820011403,5.0,0.0,0.0,0.06,-1.0,0.0,UBL,True,False
Buy,2024-05-31 14:15:00+05:30,1856.0,1874.05,1856.0,2024-05-31 14:50:00+05:30,2024-05-31 14:15:00+05:30,2024-05-31 15:15:00+05:30,1860.1,4.099999999999909,0.2209051724137882,60.0,0.0,0.97,0.0,,60.0,UBL,True,False
Buy,2024-06-03 09:20:00+05:30,1873.05,1873.05,1866.0,2024-06-03 09:20:00+05:30,2024-06-03 09:35:00+05:30,2024-06-03 09:35:00+05:30,1866.0,-7.0499999999999545,-0.3763914471049868,15.0,0.0,0.0,0.38,-1.0,0.0,UBL,True,False
Buy,2024-06-03 09:40:00+05:30,1864.1,1870.55,1862.05,2024-06-03 09:55:00+05:30,2024-06-03 10:05:00+05:30,2024-06-03 10:05:00+05:30,1862.05,-2.0499999999999545,-0.1099726409527361,25.0,0.0,0.35,0.11,-1.0,0.0,UBL,True,False
Buy,2024-06-03 10:55:00+05:30,1870.0,1875.45,1868.0,2024-06-03 11:10:00+05:30,2024-06-03 11:30:00+05:30,2024-06-03 11:35:00+05:30,1869.5,-0.5,-0.0267379679144385,40.0,0.0,0.29,0.11,-0.25,5.0,UBL,True,False
Buy,2024-06-03 11:40:00+05:30,1870.7,1870.7,1869.05,2024-06-03 11:40:00+05:30,2024-06-03 11:50:00+05:30,2024-06-03 11:50:00+05:30,1869.05,-1.650000000000091,-0.0882022772224349,10.0,0.0,0.0,0.09,-1.0,0.0,UBL,True,False
Buy,2024-06-03 12:30:00+05:30,1877.6,1880.25,1875.0,2024-06-03 12:50:00+05:30,2024-06-03 12:45:00+05:30,2024-06-03 13:20:00+05:30,1877.4,-0.1999999999998181,-0.0106518960374849,50.0,0.0,0.14,0.14,-0.08,35.0,UBL,True,False
Buy,2024-06-03 13:25:00+05:30,1877.0,1877.1,1876.1,2024-06-03 13:30:00+05:30,2024-06-03 13:35:00+05:30,2024-06-03 13:35:00+05:30,1876.1,-0.900000000000091,-0.047948854555146,10.0,0.0,0.01,0.05,-1.0,0.0,UBL,True,False
Buy,2024-06-04 10:20:00+05:30,1883.65,1885.85,1880.0,2024-06-04 10:25:00+05:30,2024-06-04 10:30:00+05:30,2024-06-04 10:35:00+05:30,1883.95,0.2999999999999545,0.0159265256284317,15.0,0.0,0.12,0.19,0.08,5.0,UBL,True,False
Sell,2024-06-04 11:05:00+05:30,1862.05,1872.35,1850.65,2024-06-04 11:35:00+05:30,2024-06-04 11:10:00+05:30,2024-06-04 11:35:00+05:30,1872.35,-10.299999999999956,-0.5531537821218525,30.0,0.0,0.61,0.55,-1.0,0.0,UBL,True,False
Sell,2024-06-04 11:40:00+05:30,1875.25,1880.05,1875.25,2024-06-04 11:45:00+05:30,2024-06-04 11:40:00+05:30,2024-06-04 11:50:00+05:30,1880.0,-4.75,-0.2532995600586588,10.0,0.0,0.0,0.26,-0.99,5.0,UBL,True,False
Sell,2024-06-04 12:30:00+05:30,1865.2,1908.4,1854.05,2024-06-04 13:20:00+05:30,2024-06-04 13:05:00+05:30,2024-06-04 13:20:00+05:30,1908.4,-43.200000000000045,-2.3161055114733027,50.0,0.0,0.6,2.32,-1.0,0.0,UBL,True,False
Buy,2024-06-04 13:25:00+05:30,1908.0,1966.75,1908.0,2024-06-04 14:30:00+05:30,2024-06-04 13:25:00+05:30,2024-06-04 14:50:00+05:30,1950.0,42.0,2.20125786163522,85.0,0.0,3.08,0.0,,85.0,UBL,True,False
Buy,2024-06-05 09:35:00+05:30,1976.75,2063.75,1962.15,2024-06-05 11:05:00+05:30,2024-06-05 09:40:00+05:30,2024-06-05 11:20:00+05:30,2057.15,80.40000000000009,4.06728215505249,105.0,0.0,4.4,0.74,5.51,100.0,UBL,True,False
Sell,2024-06-06 09:35:00+05:30,1974.55,2009.95,1974.55,2024-06-06 09:55:00+05:30,2024-06-06 09:35:00+05:30,2024-06-06 10:05:00+05:30,2002.4,-27.850000000000136,-1.4104479501658675,30.0,0.0,0.0,1.79,-0.79,10.0,UBL,True,False
Buy,2024-06-06 11:50:00+05:30,2040.0,2043.45,2034.35,2024-06-06 12:35:00+05:30,2024-06-06 12:50:00+05:30,2024-06-06 12:50:00+05:30,2034.35,-5.650000000000091,-0.2769607843137299,60.0,0.0,0.17,0.28,-1.0,0.0,UBL,True,False
Buy,2024-06-07 09:35:00+05:30,2049.1,2094.9,2049.1,2024-06-07 11:20:00+05:30,2024-06-07 09:35:00+05:30,2024-06-07 11:50:00+05:30,2083.45,34.34999999999991,1.6763457127519354,135.0,0.0,2.24,0.0,,135.0,UBL,True,False
Buy,2024-06-10 09:20:00+05:30,2130.05,2134.4,2101.75,2024-06-10 09:30:00+05:30,2024-06-10 10:10:00+05:30,2024-06-10 11:05:00+05:30,2116.8,-13.25,-0.6220511255604328,105.0,0.0,0.2,1.33,-0.47,55.0,UBL,True,False
Buy,2024-06-10 11:55:00+05:30,2122.1,2139.2,2122.1,2024-06-10 12:25:00+05:30,2024-06-10 11:55:00+05:30,2024-06-10 12:35:00+05:30,2132.15,10.050000000000182,0.4735874840959513,40.0,0.0,0.81,0.0,,40.0,UBL,True,False
Buy,2024-06-10 12:40:00+05:30,2129.3,2129.3,2123.85,2024-06-10 12:40:00+05:30,2024-06-10 12:45:00+05:30,2024-06-10 12:50:00+05:30,2124.75,-4.550000000000182,-0.2136852486732814,10.0,0.0,0.0,0.26,-0.83,5.0,UBL,True,False
Buy,2024-06-10 13:45:00+05:30,2140.75,2148.0,2140.75,2024-06-10 14:05:00+05:30,2024-06-10 13:45:00+05:30,2024-06-10 14:20:00+05:30,2144.3,3.550000000000182,0.1658297325703693,35.0,0.0,0.34,0.0,,35.0,UBL,True,False
Buy,2024-06-10 14:25:00+05:30,2136.5,2146.55,2136.5,2024-06-10 14:40:00+05:30,2024-06-10 14:25:00+05:30,2024-06-10 14:50:00+05:30,2144.05,7.550000000000182,0.3533816990404952,25.0,0.0,0.47,0.0,,25.0,UBL,True,False
Sell,2024-06-11 15:05:00+05:30,2143.7,2143.7,2139.1,2024-06-11 15:05:00+05:30,2024-06-11 15:15:00+05:30,2024-06-11 15:15:00+05:30,2139.1,4.599999999999909,0.2145822643093674,10.0,0.0,0.21,0.0,,10.0,UBL,True,False
Sell,2024-06-12 09:15:00+05:30,2148.35,2148.35,2128.5,2024-06-12 09:15:00+05:30,2024-06-12 09:25:00+05:30,2024-06-12 09:35:00+05:30,2132.1,16.25,0.7563944422463752,20.0,0.0,0.92,0.0,,20.0,UBL,True,False
Sell,2024-06-12 09:40:00+05:30,2143.95,2143.95,2139.05,2024-06-12 09:40:00+05:30,2024-06-12 09:50:00+05:30,2024-06-12 09:50:00+05:30,2139.05,4.899999999999636,0.2285501061125323,10.0,0.0,0.23,0.0,,10.0,UBL,True,False
Sell,2024-06-12 10:50:00+05:30,2143.95,2143.95,2114.65,2024-06-12 10:50:00+05:30,2024-06-12 14:20:00+05:30,2024-06-12 14:35:00+05:30,2124.25,19.699999999999815,0.9188647123300366,225.0,0.0,1.37,0.0,,225.0,UBL,True,False
Buy,2024-06-13 11:35:00+05:30,2134.95,2135.2,2132.0,2024-06-13 12:05:00+05:30,2024-06-13 12:35:00+05:30,2024-06-13 12:35:00+05:30,2132.0,-2.949999999999818,-0.1381765380922184,60.0,0.0,0.01,0.14,-1.0,0.0,UBL,True,False
Sell,2024-06-13 13:05:00+05:30,2122.5,2123.0,2115.05,2024-06-13 13:10:00+05:30,2024-06-13 14:55:00+05:30,2024-06-13 15:15:00+05:30,2118.2,4.300000000000182,0.2025912838633772,130.0,0.0,0.35,0.02,8.6,125.0,UBL,True,False
Sell,2024-06-14 10:05:00+05:30,2115.2,2117.65,2113.3,2024-06-14 10:15:00+05:30,2024-06-14 10:10:00+05:30,2024-06-14 10:20:00+05:30,2117.1,-1.900000000000091,-0.0898260211800345,15.0,0.0,0.09,0.12,-0.78,5.0,UBL,True,False
Sell,2024-06-14 10:25:00+05:30,2116.35,2116.35,2101.55,2024-06-14 10:25:00+05:30,2024-06-14 12:10:00+05:30,2024-06-14 12:50:00+05:30,2105.05,11.299999999999727,0.5339381482268872,145.0,0.0,0.7,0.0,,145.0,UBL,True,False
Sell,2024-06-18 09:35:00+05:30,2098.3,2098.3,2080.75,2024-06-18 09:35:00+05:30,2024-06-18 10:50:00+05:30,2024-06-18 11:05:00+05:30,2096.35,1.9500000000002728,0.0929323738264439,90.0,0.0,0.84,0.0,,90.0,UBL,True,False
Sell,2024-06-19 09:35:00+05:30,2082.95,2087.8,2066.2,2024-06-19 09:50:00+05:30,2024-06-19 10:25:00+05:30,2024-06-19 10:50:00+05:30,2075.6,7.349999999999909,0.3528649271465906,75.0,0.0,0.8,0.23,1.52,60.0,UBL,True,False
Sell,2024-06-19 10:55:00+05:30,2084.9,2084.9,2081.7,2024-06-19 10:55:00+05:30,2024-06-19 11:05:00+05:30,2024-06-19 11:05:00+05:30,2081.7,3.200000000000273,0.1534845795961567,10.0,0.0,0.15,0.0,,10.0,UBL,True,False
